,bed,bath,acre_lot,zip_code,house_size,price,prev_sold_year,latitude,longitude,county
457,2.0,2.0,0.4,18324.0,960.0,100000.0,2020.0,41.158143,-75.000689,4.0
458,4.0,3.0,0.28,18324.0,3768.0,425000.0,2009.0,41.158143,-75.000689,4.0
459,3.0,2.0,0.43,18324.0,1388.0,299999.0,2021.0,41.158143,-75.000689,4.0
460,4.0,2.0,0.3,18324.0,1344.0,215000.0,2014.0,41.158143,-75.000689,4.0
461,5.0,2.0,0.36,18324.0,1700.0,189900.0,2020.0,41.158143,-75.000689,4.0
462,3.0,2.0,0.42,18324.0,1728.0,229900.0,2021.0,41.158143,-75.000689,4.0
463,4.0,2.0,0.38,18324.0,1344.0,279000.0,2007.0,41.158143,-75.000689,4.0
464,4.0,3.0,0.31,18324.0,2448.0,325900.0,2021.0,41.158143,-75.000689,4.0
465,6.0,3.0,0.4,18324.0,3384.0,499900.0,2022.0,41.158143,-75.000689,4.0
466,3.0,2.0,0.27,18324.0,1445.0,280000.0,2019.0,41.158143,-75.000689,4.0
473,6.0,4.0,0.51,18324.0,2222.0,349900.0,2010.0,41.158143,-75.000689,4.0
477,3.0,2.0,0.38,18324.0,1428.0,309000.0,2021.0,41.158143,-75.000689,4.0
478,3.0,2.0,0.28,18324.0,1344.0,218000.0,2021.0,41.158143,-75.000689,4.0
480,3.0,2.0,0.29,18324.0,1640.0,269000.0,2006.0,41.158143,-75.000689,4.0
481,3.0,3.0,0.41,18324.0,1846.0,399000.0,2020.0,41.158143,-75.000689,4.0
482,3.0,2.0,0.4,18324.0,1380.0,179000.0,2018.0,41.158143,-75.000689,4.0
488,2.0,2.0,0.45,18425.0,1360.0,234900.0,2018.0,41.438445,-75.043141,1.0
491,2.0,2.0,2.4,18425.0,1638.0,190000.0,2007.0,41.438445,-75.043141,1.0
492,3.0,2.0,1.08,18425.0,1925.0,324900.0,2015.0,41.438445,-75.043141,1.0
493,3.0,2.0,0.64,18425.0,1152.0,8200.0,2007.0,41.438445,-75.043141,1.0
495,2.0,2.0,3.12,18425.0,1850.0,138000.0,2004.0,41.438445,-75.043141,1.0
496,4.0,3.0,2.44,18425.0,3552.0,358800.0,2021.0,41.438445,-75.043141,1.0
497,4.0,3.0,3.36,18425.0,4032.0,599000.0,1999.0,41.438445,-75.043141,1.0
498,3.0,3.0,1.39,18425.0,3888.0,585000.0,2002.0,41.438445,-75.043141,1.0
500,3.0,2.0,1.04,18337.0,3220.0,270000.0,2004.0,41.32911,-74.871787,12.0
511,3.0,3.0,0.4,18337.0,2692.0,209900.0,1991.0,41.32911,-74.871787,12.0
513,3.0,2.0,1.1,18337.0,1152.0,49900.0,2016.0,41.32911,-74.871787,12.0
514,3.0,2.0,1.19,18337.0,1152.0,55000.0,2021.0,41.32911,-74.871787,12.0
515,3.0,2.0,0.32,18337.0,2496.0,245000.0,2006.0,41.32911,-74.871787,12.0
517,3.0,2.0,0.43,18337.0,1900.0,424900.0,2021.0,41.32911,-74.871787,12.0
520,4.0,3.0,1.16,18337.0,3656.0,420000.0,2022.0,41.32911,-74.871787,12.0
522,3.0,1.0,0.33,18337.0,1420.0,105000.0,2008.0,41.32911,-74.871787,12.0
523,3.0,2.0,2.35,18337.0,1152.0,25000.0,1985.0,41.32911,-74.871787,12.0
525,3.0,4.0,1.55,18337.0,4743.0,599000.0,2007.0,41.32911,-74.871787,12.0
528,2.0,2.0,1.47,18337.0,1956.0,165000.0,2006.0,41.32911,-74.871787,12.0
531,3.0,2.0,1.09,18337.0,4521.0,447500.0,2018.0,41.32911,-74.871787,12.0
536,3.0,2.0,0.68,18337.0,2480.0,409000.0,2018.0,41.32911,-74.871787,12.0
539,3.0,2.0,1.2,18337.0,1152.0,45000.0,2005.0,41.32911,-74.871787,12.0
540,3.0,2.0,1.04,18337.0,2196.0,425000.0,2004.0,41.32911,-74.871787,12.0
541,4.0,2.0,0.45,18337.0,1817.0,275000.0,2001.0,41.32911,-74.871787,12.0
544,2.0,1.0,0.12,18337.0,448.0,50000.0,2020.0,41.32911,-74.871787,12.0
549,3.0,2.0,0.68,18337.0,1728.0,349000.0,2019.0,41.32911,-74.871787,12.0
553,3.0,2.0,0.2,18337.0,1860.0,319000.0,2020.0,41.32911,-74.871787,12.0
554,4.0,3.0,1.13,18337.0,2038.0,449000.0,2020.0,41.32911,-74.871787,12.0
555,3.0,2.0,1.12,18337.0,3484.0,275000.0,2009.0,41.32911,-74.871787,12.0
